Column,title,source_document_url,type,actor-name,language,published_at,length
3783,Catalytic impact of airports in Norway,,Evaluering,Høgskolen i Molde|Møreforsking Molde,nb,2010-01-01 00:00:00,254313
3784,Anbefalinger om tiltak for bedre gevinstrealisering - Rapport fra arbeidsgruppe Difi/DFØ,https://dfo.no/sites/default/files/fagomr%C3%A5der/Rapporter/2017/R0217-Tiltak-for-bedre-gevinstralisering.pdf,Forhåndsutredning,Direktoratet for forvaltning og økonomistyring (DFØ)|Direktoratet for forvaltning og IKT (DIFI),no,2017-01-01 20:14:00,119976
3785,Privates kjøp av svart arbeid,,Evaluering,Opinion,nb,2006-01-01 00:00:00,35771
3786,Case Torggata. Arealbruksvirkninger av samferdselstiltak,,Evaluering,Vista Analyse ,nb,2017-01-01 00:00:00,146666
3787,Forandring fryder? - om sammenslåing i offentlig sektor,,Evaluering,Skagestad + Eikerapen AS,nb,2017-01-01 00:00:00,40006
3788,Endelig rapport for kildekodegjennomgang av løsning for digital smittesporing av koronaviruset,https://www.regjeringen.no/contentassets/88ec3360adae44a1a9635fd6c1a58fca/200520_rapport_ekspertgruppa_smittestopp.pdf,Evaluering,Ekspertgruppe,no,2020-05-20 20:10:00,86925
3789,Evaluering av tilskudd til utredning og prosjektering,http://biblioteket.husbanken.no/arkiv/dok/Komp/Evaluering%20av%20tilskudd%20til%20utredning%20og%20prosjektering.pdf,Evaluering,Oxford Research,no,2019-01-01 20:19:00,131435
3790,Riksrevisjonens undersøkelse av effektivitet i vedlikehold av jernbanenettet,,Riksrevisjonsrapport,Riksrevisjonen,nb,2016-01-01 00:00:00,233395
3791,Tilskudd til omsorgsboliger og sykehjemsplasser,,Riksrevisjonsrapport,Riksrevisjonen,nb,1998-01-01 00:00:00,69582
3792,Konsekvenser av lave kvotepriser i EU ETS,,Evaluering,Norsk energi|Carbon Limits,nb,2014-01-01 00:00:00,122369
3793,Metodikk for å fastsette miljømål for sterkt modifiserte vannforekomster,,Evaluering,Norsk institutt for naturforskning (NINA),nb,2007-01-01 00:00:00,242759
3794,Samfunnsøkonomisk analyse av konsekvensene av graveskader på infrastrukturanlegg i grunnen,https://www.regjeringen.no/contentassets/6338268c2580455b980a484db2c1f316/va2020_samfunnsokonomiske_kostnader_graveskader_ledninger.pdf,Evaluering,Vista Analyse ,nb,2020-08-20 20:11:00,245203
3795,SND,,Evaluering,Technopolis,en,2000-01-01 00:00:00,346952
3796,Housing first – muligheter og hindringer for implementering i Norge,,Evaluering,Rambøll Management,nb,2012-01-01 00:00:00,250822
3797,Produksjon og omsetning av økologiske landbruksvarer,https://www.regjeringen.no/contentassets/c041ac7692eb4a90b46116ec1e4ffb2f/produksjon-og-omsetning-av-okologiske-landbruksvarer.pdf,Kartlegging,Landbruksdirektoratet,no,2019-03-15 20:11:00,182008
3798,Konseptvalgutredning for transportsystemet i Tønsbergregionen,,KVU/KS1/KS2,"Statens vegvesen|Vegdirektoratet|ITA-arbeidsgruppen ""Helse og sikkerhet""|NTNU - Norges teknisk-naturvitenskapelige universitet|PROSAM / Statens vegvesen. Region Øst",nb,2013-01-01 00:00:00,140610
3799,Evaluering av  tilskuddsordninger seksuell  helse,,Evaluering,Oxford Research|PROBA Samfunnsanalyse,nb,2021-01-01 00:00:00,242669
3800,Evaluering av tilskudd til kommuner med asylmottak.,,Evaluering,Rambøll Management,nb,2013-01-01 00:00:00,149179
3801,Vilkår for ny kraftproduksjon ,,Evaluering,ECON Pöyry,nb,2007-01-01 00:00:00,408866
3802,"Evaluering av prosjekt ""Støtte til seksuelt misbrukte barn""",,Evaluering,Agenda utredning & utvikling,nb,2003-01-01 00:00:00,0
3803,Kvalitetssikring (KS1) av konseptvalgutredningen (KVU) for Orkdalsregionen,https://www.regjeringen.no/contentassets/6be15f2a1e07483987e045961fb0ddec/ks1-orkdalsregionen1948344.pdf,KVU/KS1/KS2,SINTEF|EY|WSP Norge|WSP Sverige,no,2020-08-31 20:11:00,134513
3804,Helse- og miljøinformasjon,,Evaluering,Direktoratet for forvaltning og IKT (DIFI),nb,2008-01-01 00:00:00,134909
3805,"Hva skjer med regional statsforvaltning? Utviklingstrekk, drivkrefter og muligheter",https://dfo.no/sites/default/files/fagomr%C3%A5der/Rapporter/Rapporter-Difi/difi-rapport_2017-10-Hva_skjer_med_regional_statsforvaltning.pdf,Studie,Direktoratet for forvaltning og IKT (DIFI),no,2017-01-01 20:13:00,99871
3806,Mid-term Evaluation of the EEA Grants,https://www.norad.no/om-bistand/publikasjon/2009/mid-term-evaluation-of-the-eea-grants/,Evaluering,PricewaterhouseCoopers (PwC),en,2009-01-16 00:00:00,242902
3807,Helhetlig utlendingsforvaltning,,Evaluering,Statskonsult,nb,2007-01-01 00:00:00,189643
3808,Kvalitet i barnehager,,Evaluering,"Norsk institutt for forskning om oppvekst, velferd og aldring (NOVA)",nb,2013-01-01 00:00:00,298005
3809,Sluttrapport,,Evaluering,Kartverket|Statens kartverk,nb,2015-01-01 00:00:00,0
3810,Effekt av sertifisering og akkreditering av sykehus,,Evaluering,Nasjonalt kunnskapssenter for helsetjenesten,nb,2009-01-01 00:00:00,48863
3811,Norwegian Ministry of Finance IPD Fund Level Analysis,,Evaluering,Investment Property Databank (IPD),en,2012-01-01 00:00:00,42534
3812,Regionale areal- og transportplaner i byområder som grunnlag for helhetlige bymiljøavtaler,https://www.regjeringen.no/contentassets/a29f41cb625e4478bc818364abd9ea49/regionale_planer_urbanet.pdf,Forhåndsutredning,Urbanet Analyse,no,2014-01-09 00:00:00,158610
3813,Bruksmangfold. En analyse av nordmenns nyhetskonsum,https://www.regjeringen.no/contentassets/523e968b720b4d4daa92a6513300d69f/26-07-2016-rapport-om-nyhetskonsum.pdf,Kartlegging,Trøndelag forskning og utvikling,no,2016-06-15 20:08:00,207709
3814,Kommunal- og regionalnytt,https://www.regjeringen.no/contentassets/cb7843d5cdb04ea4a574a619764b720b/eu---kommunal-og-regionalnytt-01-17.pdf,Statusrapport,EU-delegasjonen,no,2017-01-30 20:08:00,13524
3815,Indikatorer for integrering,https://www.imdi.no/contentassets/05e2fd2076cf4b17938d2913a403a852/integrering_i_norge_2020.pdf,Kartlegging,Integrerings- og mangfoldsdirektorat (IMDi),no,2020-01-01 20:16:00,112852
3816,"Kontakt oss - Fra hjelpetrengende til selvgående brukere? En kartlegging av valg, organisering og samordning av publikumskanaler i syv innbyggerrettede statlige virksomheter",https://dfo.no/sites/default/files/fagomr%C3%A5der/Rapporter/Rapporter-Difi/2012-12_kontakt-oss_0.pdf,Evaluering,Direktoratet for forvaltning og IKT (DIFI),no,2012-01-01 20:14:00,183247
3817,Konkurransesituasjonen for bearbeidede landbruksvarer,https://www.landbruksdirektoratet.no/nb/nyhetsrom/aktuelle-tema/konkurransesituasjonen-for-bearbeidede-landbruksvarer/2.%20kvartal%202021_Konkurransesituasjonen%20for%20bearbeidede%20landbruksvarer.pdf/_/attachment/inline/7fb1727f-7c75-4037-ac28-b6343be20c2d:725404c7320fbbd7cc7e620104ab0ca232c9f719/2.%20kvartal%202021_Konkurransesituasjonen%20for%20bearbeidede%20landbruksvarer.pdf,Kartlegging,Landbruksdirektoratet,no,2021-01-01 20:17:00,20569
3818,Mer for pengene,,Evaluering,Oxford Research,nb,2011-01-01 00:00:00,380745
3819,Effekter av Forskningsrådets målrettede aktiviteter innen petroleum,,Evaluering,Rystad Energy,nb,2019-01-01 00:00:00,62947
3820,Evaluering av førskolelærerutdanning i Norge 2010,https://www.nokut.no/contentassets/40568ec86aab411ba43c5a880ae339b5/institusjonsrapporter_flueva.pdf,Evaluering,Nasjonalt organ for kvalitet i utdanningen|NOKUT,no,2010-01-01 20:18:00,629825
3821,Straff i institusjon,,Evaluering,Kriminalomsorgens utdanningssenter,nb,2006-01-01 00:00:00,336616
3822,En sektor i endring,https://www.nkom.no/rapporter-og-dokumenter/ekomros-2021/_/attachment/download/bf9420f4-91f0-4d4c-9246-88c5d6d64859:be09044dbb027c659b1ffd351f4057f6dc5529bb/Nkoms%20EkomROS%202021%20-%20enkeltsider.pdf,Evaluering,Nkom|Nasjonal kommunikasjonsmyndighet,no,2021-01-01 20:17:00,27566
3823,E134 Kongsberg - Gvammen,,KVU/KS1/KS2,"Statens vegvesen|Vegdirektoratet|ITA-arbeidsgruppen ""Helse og sikkerhet""|NTNU - Norges teknisk-naturvitenskapelige universitet|PROSAM / Statens vegvesen. Region Øst",nb,2011-01-01 00:00:00,95240
3824,"Emission factors for CH4, NOx, particulates and black carbon for domestic shipping in Norway",,Evaluering,Marintek,en,2010-01-01 00:00:00,69116
3825,Lokale folkeavstemninger om kommunesammenslåing,https://www.regjeringen.no/contentassets/b57f8c1c9b8a49a98c09cdad32cd61a1/rapport_8_17_web.pdf,Kartlegging,Institutt for samfunnsforskning (ISF),no,2017-11-17 20:08:00,400826
3826,Suksess og fiasko i offentlige IKT- prosjekter,https://www.regjeringen.no/contentassets/9018344feae44c1f9a2a114e768ebd1b/suksess_fiasko_offentlige_ikt-prosjekter.pdf,Kunnskapsoppsummering,Simula Research Laboratory,no,2015-06-16 20:07:00,27720
3827,Evaluation of the CLIMIT Programme,,Evaluering,Oxford Research|THEMA Consulting Group,en,2011-01-01 00:00:00,220685
3828,Riksrevisjonens undersøkelse av effektivitet og resultatoppnåelse i Helsedirektoratet,,Riksrevisjonsrapport,Riksrevisjonen,nb,2013-01-01 00:00:00,221237
3829,Mid-Term Review of the Strategic Development Programme 2006-2011 (SDP2) of the National Smallholder Farmers' Association of Malawi (NASFAM),,Evaluering,Norges miljø- og biovitenskapelige universitet (NMBU),en,2010-01-01 00:00:00,75162
3830,Jordbruksarealer med driftsulemper,https://www.regjeringen.no/globalassets/upload/lmd/vedlegg/brosjyrer_veiledere_rapporter/rapport_fra_partssammensatt_arbeidsgruppe_jordbruksarealer-med-driftsulemper.pdf,Forhåndsutredning,Arbeidsgruppe,no,2014-02-14 00:00:00,93849
3831,Finansiering av offentlig infrastruktur i utbyggingsområder,https://www.regjeringen.no/contentassets/fa31cb1519af4aa0a9080d5521e96bb6/rapport_finansiering_av_offentlig_infrastruktur_i_utbyggingsomraderpdf.pdf,Forhåndsutredning,"SØA|Advokatfirmaet Hjort DA|Økonomisk institutt, UiO",no,2019-01-22 20:10:00,497990
3832,Change-Agents for Development,,Evaluering,Kulturell Dialog AS,en,2005-01-01 00:00:00,124124
3833,Evaluering av utdanningsprogram for barnefaglige sakkyndige,,Evaluering,AGENDA Kaupang,nb,2017-01-01 00:00:00,260250
3834,Kartlegging av norsk utdanningsforskning,,Evaluering,NIFU STEP,nb,2007-01-01 00:00:00,94952
3835,Introduksjonsprogram for flyktninger i norske kommuner. Hva betyr organiseringen for overgangen til arbeid og utdanning?,,Evaluering,By- og regionforskningsinstituttet NIBR,nb,2015-01-01 00:00:00,90873
3836,Stowaways in Imported Horticultural Plants,,Evaluering,Bioforsk Plantehelse,en,2007-01-01 00:00:00,161821
3837,Evaluering av utviklingstillatelser for havbruksnæringen og vurdering av alternative ordninger for fremtiden,https://www.regjeringen.no/contentassets/d2aef29fad5140fbb42fb85f9f9a16d9/evaluering-av-utviklingstillatelser-for-havbruksnaringen-og-vurdering-av-alternative-ordninger-for-fremtiden.pdf,Evaluering,Menon Economics,no,2021-03-30 20:10:00,434216
3838,Fra sofaen til sykkelsetet,,Evaluering,Høgskulen i Volda|Møreforsking,nn,2008-01-01 00:00:00,151287
3839,Handlingsplan for informasjonssikkerhet i statsforvaltningen,https://www.regjeringen.no/contentassets/b7d0918e555b418abda2993a71969cdc/handlingsplan_informasjonssikkerhet_staten.pdf,Strategi/plan,"Kommunal- og moderniseringsdepartementet (KMD)|Kommunal- og moderniseringsdepartementet, Landbruks- og matdepartementet|Kommunal- og distriktsdepartementet (KDD)",no,2015-09-17 20:06:00,59261
3840,Revisjonsrapport om sametingsrådets styringssystem for måloppnåelse,https://www.riksrevisjonen.no/globalassets/rapporter/no-2018-2019/sametingsradetsstyringssystem.pdf,Riksrevisjonsrapport,Riksrevisjonen,no,2019-05-20 17:09:00,93485
3841,Evaluering av Interreg i Norge,https://www.regjeringen.no/contentassets/4b82558df09c451db19ed93447642d29/evaluering-av-interregs-betydning-i-norge.pdf,Evaluering,COWI,no,2019-04-24 20:10:00,509514
3842,Kartlegging av studiesentre - Organisering og rammebetingelser,https://diku.no/content/download/3940/file/Rapport%205-2021%20Kartlegging%20studiesentre.pdf,Kartlegging,Direktoratet for internasjonalisering og kvalitetsutvikling i høyere utdanning (DIKU)|Senter for internasjonalisering av høyere utdanning,no,2021-01-01 20:15:00,64892
3843,Riksrevisjonens undersøkelse av årsaker til lang saksbehandlingstid på pasientskadeområdet,https://www.riksrevisjonen.no/globalassets/rapporter/no-2020-2021/arsaker-til-lang-saksbehandlingstid-pa-pasientskadeomradet.pdf,Riksrevisjonsrapport,Riksrevisjonen,no,2020-03-11 17:09:00,191937
3844,Riksrevisjonens undersøkelse av fagopplæring i bedrift,,Riksrevisjonsrapport,Riksrevisjonen,nb,2013-01-01 00:00:00,184230
3845,EØS-rettslig vurdering av om salg av alkohol fra nisjeprodusenter kan tillates uten å svekke dagens monopolordning,https://www.regjeringen.no/contentassets/6f08eb400a884e48ad6c89ee1eace51c/utredning_nisjeprodusenter.pdf?id=2287917,Forhåndsutredning,Finn Arnesen|Fredrik Sejersted,no,2014-01-10 00:00:00,79268
3846,Evaluering av ABM-utvikling,,Evaluering,Direktoratet for forvaltning og IKT (DIFI),nb,2008-01-01 00:00:00,194693
3847,Kartlegging av behovet for automatisk oversettelse i statlig sektor,https://www.regjeringen.no/contentassets/61298b7ccab04fddb2c2b3bb9465cf38/automatisk_oversettelse_oe.pdf,Forhåndsutredning,Oslo Economics,no,2016-09-06 20:07:00,147814
3848,"Rapportering om Norges implementering av Århuskonvensjonen iht. beslutning I/8, II/10 og IV/4",https://www.regjeringen.no/contentassets/5e2bb0fe08ae4b69902002699fda0827/rapportering-om-norges-implementering-av-arhuskonvensjonen-februar-2021.pdf,Statusrapport,Klima- og miljødepartementet (KLD),no,2021-11-02 20:11:00,90883
3849,Kostnader og nytte ved boligtiltak i eldres private hjem,https://www.regjeringen.no/contentassets/c4afff90efe54a5aa8a6592903c8a986/vista---tilleggsrapport---endelig-rapport-211218.pdf,Forhåndsutredning,Vista Analyse ,no,2019-11-01 20:10:00,106351
3850,Gjennomgang av Norges banks forvaltning av Statens pensjonsfond utland,,Evaluering,Norges Bank,nb,2013-01-01 00:00:00,0
3851,Fagrapport til strategisk konsekvensutredning av fornybar energiproduksjon til havs,https://www.fiskeridir.no/Yrkesfiske/Dokumenter/Rapporter/Fagrapport-til-strategisk-konsekvensutredning-av-fornybar-energiproduksjon-til-havs-fiskeriinteresser/_/attachment/download/f86d8ca6-659f-41a8-8ff3-538c789232ec:377abd252f8158faee5a0f1d36730082e5d02cff/strategisk-konsekvensutredning-Havvind-Fiskeriinteresser2013.pdf,Forhåndsutredning,Fiskeridirektoratet,no,2012-01-01 20:16:00,98437
3852,"Klient, omsorgsmottaker eller herre i eget hus?",,Evaluering,Nordlandsforskning,nb,2002-01-01 00:00:00,539446
3853,Bruk av forskning,,Evaluering,NIFU STEP,nb,2006-01-01 00:00:00,389922
3854,Den samfunnsøkonomiske kostnaden av problemspilling i Norge,https://lottstift.no/content/uploads/2022/03/Samfunnsokonomiske_kostnad_Final_corr.pdf,Forhåndsutredning,Universitetet i Bergen (UiB),no,2022-01-01 17:13:00,125935
3855,Kompetanseløft på arbeidsplassen : kommunenes erfaring med ABC modellen,,Evaluering,Nasjonalt kompetansesenter for aldring og helse,nb,2011-01-01 00:00:00,86137
3856,Veiledere og arbeidssøkeres overgang til arbeid,https://www.nav.no/_/attachment/download/033f87eb-46b5-4f3c-a621-f539bfeef756:8bf374874904f684ae48b0a70a80c2ffb594f15b/Veiledere%20og%20arbeidss%C3%B8keres%20overgang%20til%20arbeid_UiO.pdf,Evaluering,Universitetet i Oslo (UiO),no,2022-02-22 17:13:00,130544
3857,Evaluering av ferskfiskordningen og kvotebonus for levendefangst,https://www.regjeringen.no/contentassets/7d69ddccfe2441848923562bece44a25/rapport_27-2017---evaluering-av-ferskfiskordningen-og-kvotebonus-for-levendefangst.pdf,Evaluering,Nofima,nb,2017-03-11 20:07:00,275982
3858,Hvordan blir brukerstyrte innovasjonsprosjekter vellykket?,,Evaluering,Nordlandsforskning,nb,2011-01-01 00:00:00,270129
3859,Oppfølgingsprosjektet i Ny GIV,,Evaluering,"Norsk institutt for forskning om oppvekst, velferd og aldring (NOVA)",nb,2015-01-01 00:00:00,349369
3860,Møte mellom moderne teknologi og lokaldemokrati,,Evaluering,Institutt for samfunnsforskning (ISF),nb,2010-01-01 00:00:00,323244
3861,The Norway-India Partnership Initiative Phase II: Impact Evaluation of Five Interventions,,Evaluering,Oxford Policy Management|Sambodhi Research and Communications,en,2018-01-01 00:00:00,384817
3862,Emergency decompression from heliox saturation dives,https://www.ptil.no/contentassets/30282b056d6e463781f290e6ae9c612b/nui---final-report-on--emergency-decompression-from-heliox-saturation-dives---2020.pdf,Studie,NUI,no,2018-01-01 20:18:00,136423
3863,Utredning av mulige komponentkrav ved rehabilitering av bygg,,Evaluering,Asplan Viak,nb,2012-01-01 00:00:00,318155
3864,"Evaluering af forskningsprogrammet ""Sykefravær, arbeid og helse"" 2007-2016",,Evaluering,Evalueringskomité/Utvalg,da,2016-01-01 00:00:00,42010
3865,Egenberedskapsuka 2021,https://www.dsb.no/globalassets/dokumenter/rapporter/rapport-egenberedskapsuka-2021.pdf,Evaluering,Ipsos,no,2021-01-01 20:17:00,14078
3866,Tilgjengelighet og deltakelse,,Evaluering,"Norsk institutt for forskning om oppvekst, velferd og aldring (NOVA)",nb,2010-01-01 00:00:00,104597
3867,Kvalitetssikring (KS1) av Transportløsning Oslo-Jaren-Gjøvik-Moelv,https://www.regjeringen.no/contentassets/effb214225e54e48ad6d5986b05f9547/20180817-hovedrapport.pdf,KVU/KS1/KS2,Concreto|PwC|Tyréns,no,2018-08-28 20:11:00,148068
3868,Ny organisering av kriminalomsorgen,https://www.regjeringen.no/contentassets/980ffdac8eed40bc87d17583d3dffe24/ny-organisering-av-kriminalomsorgen---forenklet-styring-og-okt-kvalitet---kdi-4.4.2018.pdf,Forhåndsutredning,Kriminalomsorgsdirektoratet,no,2018-08-23 20:10:00,64625
3869,Arbeidsmiljø i norske sykehus 2014,https://www.arbeidstilsynet.no/globalassets/om-oss/forskning-og-rapporter/forskningsrapporter-bestilt-av-arbeidstilsynet/arbeidsmiljo-i-norske-sykehus-2014.pdf,Studie,Forskningsstiftelsen fafo,no,2015-01-01 20:05:00,175347
3870,Evaluering av ordinære arbeidsmarkedstiltak påbegynt 4.kvartal 2003,,Evaluering,Statistisk sentralbyrå (SSB),nb,2006-01-01 00:00:00,208015
3871,Evaluering av system for kvalitetssikring av utdanningen ved Universitetet for miljø- og biovitenskap,,Evaluering,Sakkyndig komité,nb,2010-01-01 00:00:00,0
3872,Evaluering av den nasjonale pollenvarslingstjenesten,,Evaluering,"Norsk institutt for forskning om oppvekst, velferd og aldring (NOVA)",nb,2018-01-01 00:00:00,239472
3873,Undersøkelse om innbyggerforslag,https://www.regjeringen.no/contentassets/241a4d0f1fc64ae487c276bc7d442cc2/r1021139-kmd-innbyggerforslag-pth-1308915.pdf,Studie,AGENDA Kaupang,no,2020-10-12 20:11:00,75136
3874,"Local Perceptions, Participation and Accountability in Malawi's Health Sector",,Evaluering,Oxford Policy Management,en,2013-01-01 00:00:00,343531
3875,Sluttevaluering av Groruddalssatsingen,,Evaluering,AGENDA Kaupang|PROBA Samfunnsanalyse|Civitas ,nb,2016-01-01 00:00:00,324032
3876,Gullgraving i Norgesuniversitetets prosjekter 2010-2014,https://diku.no/content/download/1143/file/2-2017-gullgraving-norgesuniversitetets.pdf,Studie,Norgesuniversitetet,no,2017-01-01 20:18:00,239321
