title;source_document_url;type;name;uuid;language;published_at;length
Levealdersjustering av aldersgrensene i pensjonssystemet;https://samfunnsforskning.brage.unit.no/samfunnsforskning-xmlui/bitstream/handle/11250/2621413/Levealdersjustering%20av%20aldersgrensene%20i%20pensjonssystemet.pdf?sequence=4&isAllowed=y;Forhåndsutredning;Pensjons-LAB;c3581089-8fd6-4b65-9b1f-3bf04a624800;no;2019-10-22 20:11:02;78990
Viktig program - små ressurser;;Evaluering;Nordisk institutt for studier av innovasjon, forskning og utdanning (NIFU);c3593512-371b-4a99-bca0-012c22b3d906;nob;2013-01-01 00:00:00;196716
Kjønnsbalansen i norsk film;https://www.nfi.no/aktuelt/2019/kjonnsbalansen-i-tilskudd-til-dataspill/_/attachment/download/2b8bde39-b124-43a8-a9e6-7b2d4738c007:7a03b2306cad6d39d598a5a7d1939974698b9a9b/Kjønnsbalansen%20i%20norsk%20film%20%202019.pdf;Kartlegging;NFI;c35e7c78-a55f-4412-bcdc-3082629af5c5;no;2019-01-01 20:17:38;66875
Steel pipelines;;Evaluering;Marintek Norwegian Marine Technology Research Institute;c35f8f53-123c-4a21-960d-5d253370a563;eng;2010-01-01 00:00:00;125094
Evalueringsrapport fysisk aktivitet og måltider;;Evaluering;Universitetet i Bergen, HEMIL-senteret ;c35f936d-c210-4942-80cb-cca84311def6;nob;2006-01-01 00:00:00;57746
Er alle med?;;Evaluering;Lillegården kompetansesenter;c3856a4f-8c2e-4d2e-a13a-60bb3c087748;nob;2011-01-01 00:00:00;180041
Rapport om tilskudd til ukeaviser;https://www.regjeringen.no/globalassets/upload/kud/kulturvernavdelingen/rapporter_utredninger/ukeaviser_utredning_mt.pdf;Forhåndsutredning;Medietilsynet;c3af8e70-4a27-4ac3-82f8-aaf8e4605fa6;no;2014-04-28 00:00:00;26233
"Ukrainian Regulatory Threat
Assessment 2021";https://dsa.no/publikasjoner/_/attachment/inline/7b550a3b-2d29-41c4-abb5-e7e939d8b8e6:2dcbd595ccccfe6ce65c59d2d0f673900ecf2fa8/DSA%20Report%2001-2022%20Ukrainian%20Regulatory%20Threat%20Assessment%202021.pdf;Forhåndsutredning;Direktoratet for strålevern og atomsikkerhet;c3b70c2a-835f-4929-8598-a6be6f41b315;nob;2022-04-01 17:13:26;290406
Risikoanalyse av jernbanereformen;https://www.regjeringen.no/contentassets/0602e7d1b4024679aacc7473eb9e306a/safetec_rapport_2016.pdf;Forhåndsutredning;Safetec;c3c2a94b-87fe-4f7e-8667-708bcdcaec0b;no;2016-10-17 20:07:58;173091
Studenters inntekt, økonomi og boforhold;;Evaluering;Statistisk sentralbyrå;c3ca2e07-9327-4f5e-9020-11e34ca4e523;nob;2007-01-01 00:00:00;275615
Innspill til ny Nasjonal helse- og sykehusplan;https://www.regjeringen.no/contentassets/5d58cd92864846f49e3b5ebf374063ce/innspill_nasjonal_helse_sykehusplan_15062015.pdf;Forhåndsutredning;Prosjektgruppe;c3d2f8d9-b6a7-4886-b335-0bd59eb83873;no;2015-06-15 20:07:08;69512
Dialogmøter Likeverdsreformen;https://www.regjeringen.no/contentassets/2bac7c92a50c4a3995b7d98a8531afbe/likeverdsreformen---dialogmoter---rapport.pdf;Forhåndsutredning;Helse- og omsorgsdepartementet|HOD;c3efebb6-a622-485c-930e-d72b26abdf1e;no;2020-06-19 20:11:07;37035
Evaluering av forsøket med øremerkede tilskudd;;Evaluering;Telemarksforsking Bø;c401f42b-26ad-4815-b429-0aba7f19f85e;nob;2005-01-01 00:00:00;450743
Alternative løsninger for evakuering fra flyttbare innretninger;https://www.ptil.no/contentassets/231c331f6e59486da1f7fc4476e0430f/alternative-losninger-for-evakuering-fra-flyttbare-innretninger.pdf;Studie;Safetec;c40e5ce6-50fa-4a18-a0d0-326d00dfc410;no;2017-01-01 20:19:34;252795
"Hvor har feil og mangler ved 
bruk av IKT-systemer størst 
konsekvenser for pasientsikkerheten? En risikoanalyse";https://www.helsetilsynet.no/globalassets/opplastinger/publikasjoner/rapporter2021/helsetilsynetrapport_7_2021.pdf;Kunnskapsoppsummering;Helsetilsynet;c417c7a9-5efd-458a-a6e1-5227123efef6;no;2021-12-17 17:14:16;116819
Kvalitetssikringsrapport (KS1) for KVU E134 Gvammen-Vågsli;https://www.regjeringen.no/contentassets/da67d582649945c28e82adc53fb8aaca/rapport-ks1-e134-gvammen-vagsli.pdf;KVU/KS1/KS2;Holte Consutling;c43d3c96-bbd2-40a7-b6a5-e83ad49ebb5c;no;2017-01-17 20:08:23;216977
Country Evaluation Brief: Mozambique;;Evaluering;Chr. Michelsens institutt;c4456056-723c-45d8-ab96-39b447be4619;eng;2016-01-01 00:00:00;67276
Evaluering av nettverksguide Telemark;;Evaluering;Telemarksforsking-Bø;c4492995-486e-4594-a786-fe398395f874;nob;2008-01-01 00:00:00;183016
Evaluation;;Evaluering;Long & Olsen;c45170ca-0449-45ae-916d-73f2afc526d5;eng;2008-01-01 00:00:00;287902
Evaluering av nærpolitireformen;;Evaluering;Direktoratet for forvaltning og IKT (DIFI)|Difi;c45334b2-3c57-496a-b0c8-aaf89fa595b8;nob;2017-01-01 00:00:00;148695
Industrielt om gastronomi;;Evaluering;Oxford Reasearch;c4587fe7-0684-4e99-8379-f739a9d286dd;nob;2010-01-01 00:00:00;120510
Economic Research in Norway;;Evaluering;Internasjonalt sammensatt evalueringskomité;c4612857-6464-4af7-bc3d-e1438e3ad9e9;eng;2007-01-01 00:00:00;256514
Samspill om kunst i offentlige rom;;Evaluering;NIFU STEP;c46447e7-ea21-4e78-a8be-c9ff9c77d1b2;nob;2010-01-01 00:00:00;183392
Evalueringen av Storbysatsingen i psykisk helse;;Evaluering;Norsk institutt for by- og regionforskning|NIBR|Norsk institutt for by- og regionforskning (NIBR);c46f03d4-1de5-41f6-bcf6-697513efff1e;nob;2009-01-01 00:00:00;622837
"Riksrevisjonens undersøkelse av Stortingets byggeprosjekt; Prinsens gate 26, nytt post- og varemottak og innkjøringstunnel";;Riksrevisjonsrapport;Riksrevisjonen;c4713a4d-faab-44e1-8aa9-f2e88129e358;nob;2017-01-01 00:00:00;422479
Virkningene i Norge av å inkludere luftfart i EU ETS;;Evaluering;TØI Transportøkonomisk Institutt|Transportøkonomisk institutt|Transportøkonomisk institutt (TØI)|TØI;c475a215-a002-425f-a6b2-7835402485ec;nob;2009-01-01 00:00:00;94146
Institusjonell dynamikk i høyere utdanning og fagskolesektoren;https://www.nokut.no/contentassets/9989482e51f1473786a8037c4b71b46d/bakken_pal_institusjonell_dynamikk_i_hoyere_utdanning_og_fagskolesektoren_2013_4.pdf;Studie;Nasjonalt organ for kvalitet i utdanningen|NOKUT;c476bda6-7fac-4d9a-8940-aca74d3ab36b;no;2013-01-01 20:18:42;155921
Syng ut!;;Evaluering;Oxford Research;c47e1cb3-c8ef-4c8f-94f6-8b12558d6dd1;nob;2014-01-01 00:00:00;122985
Livslang læring 2019: Hva vet vi om de som ikke deltar i utdanning og opplæring? Resultater fra Lærevilkårsmonitoren 2018–2019;https://hkdir.no/content/download/4649/file/De%20som%20ikke%20delta.pdf;Kartlegging;Direktoratet for høyere utdanning og kompetanse (HK-dir)|Direktoratet for høyere utdanning og kompetanse|Hkdir|Hk-dir;c4ae7c2a-0aa4-4a16-a163-b1274c8980cf;no;2021-01-01 20:16:40;63691
Evaluation of the Norwegian Investment Fund for Developing Countries (Norfund);https://www.norad.no/om-bistand/publikasjon/2015/evaluation-of-the-norwegian-investment-fund-for-developing-countries-norfund/;Evaluering;Gaia Consulting Ltd.;c4d5a1db-b4bf-4778-b55a-5c52927d1f9d;eng;2015-02-05 00:00:00;582599
Kvalitetssikring av søknad om statsgaranti for OL/PL i Tromsø i 2018;https://www.regjeringen.no/no/dokumenter/kvalitetssikring-av-soknad-om-statsgaran/id528212/;KVU/KS1/KS2;Samfunns- og næringslivsforskning|Advansia |Det Norske Veritas ;c4e0b83e-73fb-4a69-a8fc-a70299804da4;nob;2008-09-30 00:00:00;531968
Bedre byluft;;Evaluering;Meterologisk institutt;c4e0d6f3-1c71-418e-be23-c1cf52ea65d1;nob;2005-01-01 00:00:00;103381
Sámi allaskuvla : evaluering av allmennlærerutdanningen;;Evaluering;Sámi allaskuvla;c4fee9c3-836d-472d-9918-ee490b6ade59;nob;2008-01-01 00:00:00;0
RELIS;;Evaluering;Statskonsult;c50bcd1e-ced3-471d-8fe5-6afa24ab110b;nob;2007-01-01 00:00:00;87218
Utredning av byggskadeforsikring og -register;;Evaluering;Menon Economics;c514719c-872e-4d8d-a50d-f0921054c621;nob;2020-01-01 00:00:00;321909
Effektivitet i kommunale tjenester:  Analyser for 2016-2017;;Evaluering;Senter for økonomisk forskning (SØF);c53040a3-1153-4b3f-8951-bc339de023e1;nob;2019-01-01 00:00:00;357180
Sluttrapport om verktøy for lokalt e-demokrati;https://www.regjeringen.no/contentassets/aaadd5ebc77e4c5a8f63f4d422787625/sluttrapport_digitale_verktoy.pdf;Evaluering;Funka Nu AB;c532abb2-5cd4-4384-a48b-8d7e7a8ae911;no;2020-05-29 20:10:55;56869
"Riksrevisjonen legger fram:
1 Ekstrakt av Norges statsregnskap og regnskap for administrasjonen av Svalbard for budsjetterminen 2004, 2 resultatet av den årlige revisjon og kontroll for budsjetterminen 2004";;Riksrevisjonsrapport;Riksrevisjonen;c535789b-018b-46d7-bf9d-93e694f3649e;nob;2005-01-01 00:00:00;618187
Gjennomgang av offentlige virkemidler for næringsklynger og nettverk;;Evaluering;Econ Pyöyry;c5601dc0-0b72-4616-be46-54b54c906fc7;nob;2011-01-01 00:00:00;194894
Datakvalitet ved digitalisering i petroleumssektoren;https://www.ptil.no/globalassets/fagstoff/prosjektrapporter/ikt-sikkerhet/id2-datakvalitet-ved-digitalisering_sintef-rapportnr-2021-00053---signert.pdf;Evaluering;SINTEF|SINTEF, Statens vegvesen|SINTEF Teknologi og samfunn|SINTEF Samferdselsteknikk|SINTEF Bygg og miljø|SINTEF Teknologi og samfunn. Helsetjenesteforskning|SINTEF Helse|SINTEF, Teknologi og samfunn|SINTEF Community|SINTEF Energiforskning |SINTEF IKT|SINTEF petroleumsforskning|SINTEF Byggforsk|SINTEF fiskeri og havbruk|SINTEF Building and Infrastructure|SINTEF Digital|SINTEF NHL;c57e0f31-5cfe-4d2d-b39c-16e0191d949d;no;2021-01-01 20:19:45;151205
Nullpunktanalyse av Kapasitetsløftprosjektene i FORREGION;;Evaluering;SINTEF|SINTEF, Statens vegvesen|SINTEF Teknologi og samfunn|SINTEF Samferdselsteknikk|SINTEF Bygg og miljø|SINTEF Teknologi og samfunn. Helsetjenesteforskning|SINTEF Helse|SINTEF, Teknologi og samfunn|SINTEF Community|SINTEF Energiforskning |SINTEF IKT|SINTEF petroleumsforskning|SINTEF Byggforsk|SINTEF fiskeri og havbruk|SINTEF Building and Infrastructure|SINTEF Digital|SINTEF NHL;c57f2c06-2044-4e6b-a546-70c1abff846a;nob;2019-01-01 00:00:00;250158
"Markedsrapport
2021";https://www.landbruksdirektoratet.no/nb/filarkiv/rapporter/Markedsrapport%202021_Markeds-%20og%20prisvurderinger%20av%20sentrale%20norske%20landbruksvarer%20og%20R%C3%85K-varer.pdf/_/attachment/inline/36c6d5df-bbc8-4a21-bdc3-1253ba12f1dc:de99a08bea2aad9e866636775deec0965e4b5cd7/Markedsrapport%202021_Markeds-%20og%20prisvurderinger%20av%20sentrale%20norske%20landbruksvarer%20og%20R%C3%85K-varer.pdf;Statusrapport;Landbruksdirektoratet;c5817f1f-2073-4e84-a29c-e96f37018d01;no;2022-03-03 17:15:58;219946
Hvorfor faller flyktninger ut av arbeidslivet?;https://www.imdi.no/contentassets/a9cc8d30b1f142f3b850ab117f54c5bc/hvorfor-faller-flyktninger-ut-av-arbeidslivet.pdf;Studie;PROBA Samfunnsanalyse;c582f9c3-0b8f-4582-9caf-efeb8e1a1fe1;no;2020-01-01 20:19:13;299292
Riksrevisjonens undersøkelse av styring og oppfølging av prosjektet Nytt Rikshospital;;Riksrevisjonsrapport;Riksrevisjonen;c583c1bd-2a71-47ba-bd96-85afb061d402;nob;1999-01-01 00:00:00;130188
Evaluering av program for basiskompetanse(BKA);;Evaluering;ECON analyse;c5a2d5c1-2baa-4c82-9d95-767b27c72498;nob;2007-01-01 00:00:00;264037
Den økonomiske situasjonen i kommunesektoren;https://www.regjeringen.no/contentassets/a3a92bab7ea44a5ba709dbacb45e42ab/tbu_okonominotat_2019.pdf;Statusrapport;TBU;c5a6f2e4-59e5-4993-ab0b-8be7eddb830a;no;2019-03-08 20:11:17;22069
Råd for vegen videre;https://www.regjeringen.no/contentassets/83a1403c437249409e4fe3fcfe3f9ab4/sluttrapport_nasjonaltnettverk_samhandlingsreformen.pdf;Forhåndsutredning;Nasjonalt nettverk for implementering av samhandlingsreformen;c5aa9746-9b36-4e87-8467-bd4d692d15d7;no;2015-12-18 20:07:02;23638
Innsats mot arbeidslivskriminalitet;https://www.regjeringen.no/contentassets/6fbf8cb7b9ea4ff9989e4980322951eb/rapport-7-2016-neby-nesheim-ryssevik-rubecksen-dahle-og-nordhagen.pdf;Evaluering;Uni Research Rokkansenteret;c5ac4890-53fa-45fa-91e8-bf3845eb4e51;;2016-11-29 20:07:56;318782
Evaluering av prosjektet 1-2-3-4 i Vestfold;;Evaluering;Nordlandsforskning;c5cab7e8-2bbb-4596-a08d-2b856a1da879;nob;2017-01-01 00:00:00;125807
Framtidens bygg - erfaringer med lavenergi og passivhus yrkesbygg;https://www.regjeringen.no/globalassets/upload/kmd/boby/civitas_passivhus_lavenergi_yrkesbygg.pdf;Evaluering;SINTEF|SINTEF, Statens vegvesen|SINTEF Teknologi og samfunn|SINTEF Samferdselsteknikk|SINTEF Bygg og miljø|SINTEF Teknologi og samfunn. Helsetjenesteforskning|SINTEF Helse|SINTEF, Teknologi og samfunn|SINTEF Community|SINTEF Energiforskning |Civitas |SINTEF IKT|SINTEF petroleumsforskning|SINTEF Byggforsk|SINTEF fiskeri og havbruk|SINTEF Building and Infrastructure|SINTEF Digital|SINTEF NHL|byggforsk|Miljøanalyse|TinyMesh;c5d3bca2-ea93-4f12-bdaf-0ebf9c52e192;no;2014-01-23 00:00:00;187449
Bokvalitet og høy tetthet;https://www.regjeringen.no/contentassets/adee4f8e8e424101b46a2f4324e6c4c1/kmd-bokvalitet-og-hoy-tetthet_2021-06-14.pdf;Evaluering;[NTNU]|NTNU. Institutt for voksnes læring og rådgivningsvitenskap (IVRI)|NTNU|Norges teknisk-naturvitenskapelige universitet|Norges teknisk-naturvitenskapelige universitet. Forskningsenheten Voksne i livslang læring|C. Langås/NTNU|NTNU samfunnsforskning|Norges teknisk-naturvitenskapelige universitet, Fakultet for naturvitenskap og teknologi|A. Lindholm/NTNU|Norges teknisk-naturvitenskapelige universitet, Institutt for kjemi|Norges teknisk-naturvitenskapelige universitet (NTNU)|NTNU. Institutt for konstruksjonsteknikk|Gottlieb Paludan Architects|Byantropologene|NIBR, NTNU;c5e3e810-97ef-4803-ad4f-de9f79345134;no;2021-06-10 20:10:56;369182
Midtfelt Lillehammer;;Evaluering;SINTEF|SINTEF, Statens vegvesen|SINTEF Teknologi og samfunn|SINTEF Samferdselsteknikk|SINTEF Bygg og miljø|SINTEF Teknologi og samfunn. Helsetjenesteforskning|SINTEF Helse|SINTEF, Teknologi og samfunn|SINTEF Community|SINTEF Energiforskning |SINTEF IKT|SINTEF petroleumsforskning|SINTEF Byggforsk|SINTEF fiskeri og havbruk|SINTEF Building and Infrastructure|SINTEF Digital|SINTEF NHL;c5e4e6b4-1001-4d1f-b14b-653a4ed2dcc8;nob;2007-01-01 00:00:00;33541
Guyana MRV Support : Mid Term Evaluation;;Evaluering;LTS International;c5f3a787-325a-486d-b291-363726876615;eng;2020-01-01 00:00:00;155631
"Riksrevisjonens undersøkelse 
av grønne offentlige 
anskaffelser";https://www.riksrevisjonen.no/globalassets/rapporter/no-2021-2022/gronne-offentlige-anskaffelser.pdf;Riksrevisjonsrapport;Riksrevisjonen;c5f8f1e1-fb9d-44d2-a1ce-1f5c653c97aa;no;2022-02-03 17:14:50;352052
Transforming Norwegian Teacher Education: The Final Report of the International Advisory Panel for Primary and Lower Secondary Teacher Education;https://www.nokut.no/globalassets/nokut/rapporter/ua/2020/transforming-norwegian-teacher-education-2020.pdf;Evaluering;Ekspertgruppe;c5ff7007-9d95-4615-9494-19b75d13cc18;no;2020-01-01 20:15:49;475471
Samfunnsøkonomisk analyse av Ny sjanse;https://www.imdi.no/contentassets/4b74a834b0114d64ab0b73329107556f/samfunnsokonomisk-analyse-av-ny-sjanse.pdf;Evaluering;PROBA Samfunnsanalyse;c607f59d-4a53-4ac4-a911-1ec6a4c085b8;no;2012-01-01 20:19:17;157198
Evaluation of Norwegian Development Support to Zambia (1991 – 2005);https://www.norad.no/om-bistand/publikasjon/2009/evaluation-of-norwegian-development-support-to-zambia-1991--2005/;Evaluering;Oxford Policy Management;c6100c38-ecf5-4a40-a742-044389ce34dd;eng;2009-01-16 00:00:00;494488
Helseøkonomisk evaluering av bevacizumab ved metastatisk kolorektalcancer;;Evaluering;Nasjonalt kunnskapssenter for helsetjenesten;c612aec6-3487-4c7c-9fe6-e6c107c4864a;nob;2007-01-01 00:00:00;161047
Evaluering av anbudsodningen for regionale flyruter;https://www.regjeringen.no/globalassets/upload/sd/vedlegg/luftfart/anbud_regionale_flyruter.pdf;Evaluering;TØI;c641a68e-98ad-4f3f-b33b-a7e5d7c78cbd;nob;2014-11-10 00:00:00;175523
"Riksrevisjonens oppfølging av 
forvaltningsrevisjoner som er 
behandlet av Stortinget";https://www.riksrevisjonen.no/globalassets/rapporter/no-2021-2022/dokument-3-1-20212022.pdf;Riksrevisjonsrapport;Riksrevisjonen;c64f261f-da05-4d1d-813d-c3708b16329b;no;2021-11-09 17:15:28;247795
Joint Evaluation of Support to Anti-Corruption Efforts;;Evaluering;ITAD;c6582f96-30aa-40ed-8666-7cdcf1a3f3ee;eng;2011-01-01 00:00:00;362332
Riksrevisjonens utvidede revisjon av Norsk Tipping AS;;Riksrevisjonsrapport;Riksrevisjonen;c658c1b2-c10d-48cc-881e-ebd4d1a023f2;nob;2009-01-01 00:00:00;452272
Riksrevisjonens undersøkelse av myndighetenes arbeid med forurenset grunn og forurenset sjøbunn forårsaket av tidligere tiders virksomhet;;Riksrevisjonsrapport;Riksrevisjonen;c662e6e2-7cbc-4e8a-9acd-8f817cbaa5b1;nob;2003-01-01 00:00:00;243097
Evaluering av forsøk med enhetsfylke i Møre og Romsdal og Hedmark;https://www.regjeringen.no/no/dokumenter/evaluering-av-forsok-med-enhetsfylke-i-m/id491578/;Evaluering;Norsk institutt for by- og regionforskning;c668506b-ae04-461f-bc77-dcb3dd96d640;nob;2007-11-22 00:00:00;349588
Tre prosjekter for styrket koordinering av forskningspolitikken;https://dfo.no/sites/default/files/fagomr%C3%A5der/Rapporter/Rapporter-Difi/tre_prosjekter_for_styrket_koordinering_av_forskningspolitikken_difi-rapport_2015_2.pdf;Evaluering;Direktoratet for forvaltning og IKT (DIFI)|Difi;c6785737-1d13-4cda-899a-893eb48912ff;no;2015-01-01 20:13:53;236707
Evaluering av TEK17 § 7-4 Sikkerhet mot skred. Unntak for flodbølge som skyldes fjellskred.;https://dibk.no/globalassets/02.-om-oss/rapporter-og-publikasjoner/evaluering-av-tek17--7-4-sikkerhet-mot-skred.-unntak-for-flodbolge-som-skyldes-fjellskred_agenda-kaupang_2018.pdf;Evaluering;AGENDA Kaupang;c67e1032-17c1-44fa-b109-afeb643a2685;no;2018-01-01 20:12:36;100480
Prosjekt bostedsløse;;Evaluering;Norges byggforskningsinstitutt;c69687b4-fbd3-4d83-8247-b1795df7e04c;nob;2005-01-01 00:00:00;299530
Merverdiprogrammet – Prosjekt 1;https://www.regjeringen.no/contentassets/9e0c5f6f978b45f491fa3ece86a6bc33/sluttrapport_merverdiprogrammet_prosjekt-1.pdf;KVU/KS1/KS2;TØI|Dovre Group ;c69ebf5b-d70a-49e1-98f3-03b0db05bba7;no;2015-04-23 20:06:54;145925
Evaluering av tilskudd til lokale lag og foreninger (LAM);https://www.regjeringen.no/contentassets/6276606046d542be8fb3c71c0c5af9d6/evaluering-av-tilskudd-til-lokale-lag-og-foreninger-2018-.pdf;Evaluering;Oslo Economics;c6a76f31-1c0b-4eac-b26a-5714d03727a0;no;2018-09-05 20:10:59;142267
Libya-rapporten;https://www.regjeringen.no/globalassets/departementene/fd/dokumenter/rapporter-og-regelverk/libya-rapporten.pdf;Evaluering;Utvalg;c6b37a78-2c3d-4c46-a1b7-6529738ddf96;no;2018-09-13 20:10:49;1005577
Sammen eller hver for seg?;;Evaluering;International Research Institute of Stavanger (IRIS);c6b73259-b428-43f2-83ac-ab381d1ee601;nob;2013-01-01 00:00:00;269198
Marriage of convenience : A Comparative Sudy;;Evaluering;Econ Pöyry;c6b75df1-50fd-4d92-869e-cdab257fb5d3;eng;2010-01-01 00:00:00;362990
Endringer i dagens skatte- og avgiftssystem som kan stimulere til miljøvennlig transport;;Evaluering;TØI Transportøkonomisk Institutt|Transportøkonomisk institutt|Transportøkonomisk institutt (TØI)|TØI;c6c79075-0ef1-425a-b84e-d39a6836fdf7;nob;2011-01-01 00:00:00;98373
Evalueringsrapport om bruken av egenerklæringsskjema for asylsøkere i forbindelse med kjønnslemlestelse og tvangsekteskap;;Evaluering;Oxford Research;c6e2c49e-076f-4e2a-bc16-e0ddff351de7;nob;2009-01-01 00:00:00;164409
Vil tiltakene virke?;https://www.arbeidstilsynet.no/globalassets/om-oss/forskning-og-rapporter/forskningsrapporter-bestilt-av-arbeidstilsynet/status-renholdsbransjen-2012.pdf;Forhåndsutredning;Forskningsstiftelsen fafo|Fafo;c6ec2501-ceb6-4cb0-97fc-da2812d30ba2;no;2012-01-01 20:05:34;286764
Climate Change Scenarios : Implications for strategic asset allocation;;Evaluering;Mercer;c6f0315a-3ea7-4465-be26-0eba94df3292;eng;2011-01-01 00:00:00;351515
Underveisevaluering;;Evaluering;Husbanken|Den Norske Stats Husbank|Husbanken - hovedkontoret;c700f9ef-7aa9-4eb3-ae29-7d6ce009a963;nob;2012-01-01 00:00:00;73056
Flerkommunale byområder - Utfordringer og konsekvenser sett fra administrasjonens, politikernes og innbyggernes synsvinkel;https://www.regjeringen.no/contentassets/694d57b3324441bab1b8cea13a3cf5d7/rapport-norce-samfunn-32-2020-flerkommunale-byomrader.pdf;Studie;NORCE;c706809c-da69-4729-b96c-eab88bd59223;no;2020-12-18 20:11:33;274304
Rett til rett kjønn - helse til alle kjønn;https://www.regjeringen.no/contentassets/d3a092a312624f8e88e63120bf886e1a/rapport_juridisk_kjonn_100415.pdf;Forhåndsutredning;Arbeidsgruppe;c71cf06d-defb-4a15-b62c-4c6a4db9e101;no;2015-04-10 20:06:48;432344
Byggekostnadsprogrammet;;Evaluering;Asplan Viak|AGENDA Kaupang;c728e30a-4a9d-4940-9d2a-a19276629418;nob;2010-01-01 00:00:00;101344
Underviserundersøkelsen 2016;https://www.nokut.no/globalassets/studiebarometeret/underviserundersokelsen/karlsen_hilde_johanne_underviserundersokelsen_2016_gjennomforing_2-2017.pdf;Studie;Nasjonalt organ for kvalitet i utdanningen|NOKUT;c72f2c30-0ffd-4d5d-9a3d-b00df0f71456;no;2017-01-01 20:18:08;196167
